Product_ID,Product_Name,Catagory,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status,Days_Since_Last_Order,Stock_to_Reorder_Ratio,Is_Backordered,Baseline_Sales,Predicted_Sales,Baseline_Reorder,Predicted_Reorder,Revenue,Cost_Price,Cost,Profit,Restock_Urgency
31-969-4614,Arabica Coffee,Beverages,83-104-8425,Voomm,62,89,6,20.0,2024-09-08,2024-06-06,2025-01-15,993 Kensington Drive,23,11,Discontinued,314,0.6888888888888889,0,58.543771043771045,50.5643191690269,52.61784511784512,49.12483533843687,1011.286383380538,11.0,540.3731887228055,470.91319465773256,77.5643191690269
50-364-5828,Coconut,Fruits & Vegetables,17-239-6309,Mydo,89,57,92,5.0,2024-08-15,2024-06-14,2024-12-23,772 Golf Course Junction,38,16,Active,306,1.5344827586206897,0,,,,,,2.75,,,
61-827-4098,Cod,Seafood,34-850-0377,Devbug,23,42,87,8.0,2025-02-01,2024-07-15,2024-03-24,29992 Warrior Center,63,5,Backordered,275,0.5348837209302325,1,,,,,,4.4,,,
87-698-0944,Banana,Fruits & Vegetables,73-717-0190,Vinder,56,12,59,98.43,2024-09-17,2024-08-27,2025-02-02,8 Heffernan Point,35,16,Active,232,4.3076923076923075,0,,,,,,54.136500000000005,,,
36-636-4873,Black Rice,Grains & Pulses,11-098-3982,Wikivu,86,100,74,6.1,2024-03-25,2025-01-17,2024-05-30,451 Grim Hill,80,94,Active,89,0.8514851485148515,0,,,,,,3.355,,,
98-556-5323,Pomegranate,Fruits & Vegetables,21-490-8051,Dynabox,60,61,2,6.0,2024-05-13,2024-08-12,2024-08-27,005 Tomscot Hill,96,50,Active,247,0.967741935483871,0,,,,,,3.3000000000000003,,,
97-772-2336,Pineapple,Fruits & Vegetables,19-704-4404,Rooxo,70,30,69,3.5,2024-08-13,2025-02-03,2024-07-14,9 Bartillon Trail,44,42,Discontinued,72,2.2580645161290325,0,,,,,,1.9250000000000003,,,
19-047-4239,Peach,Fruits & Vegetables,11-146-9880,Quire,47,72,73,4.0,2024-05-21,2024-03-30,2024-04-30,7 West Street,93,27,Backordered,382,0.6438356164383562,1,,,,,,2.2,,,
41-316-8427,Arborio Rice,Grains & Pulses,75-867-3635,Realcube,95,93,16,4.5,2024-11-26,2024-09-06,2024-09-21,03416 Valley Edge Circle,60,19,Active,222,1.0106382978723405,0,,,,,,2.475,,,
15-907-3681,Plum,Fruits & Vegetables,72-931-9828,Brainsphere,20,42,21,3.85,2024-11-28,2025-01-27,2025-02-20,21633 Sycamore Center,61,25,Discontinued,79,0.46511627906976744,0,,,,,,2.1175,,,
14-305-9690,Sushi Rice,Grains & Pulses,13-457-9946,Dabshots,19,17,14,4.3,2024-08-30,2024-06-29,2024-03-10,43107 Schlimgen Circle,58,23,Active,291,1.0555555555555556,0,58.543771043771045,60.80275349794618,52.61784511784512,56.0353490364321,261.45184004116857,2.365,132.52360047116193,128.92823957000664,58.80275349794618
40-860-4532,Arabica Coffee,Beverages,73-625-5112,Yadel,74,72,18,21.0,2024-11-15,2024-02-27,2025-02-05,988 Southridge Way,83,54,Active,414,1.0136986301369864,0,,,,,,11.55,,,
44-552-3909,Pear,Fruits & Vegetables,80-863-1186,Riffwire,61,50,9,4.5,2024-10-08,2024-02-26,2025-01-19,6 Charing Cross Circle,24,92,Active,415,1.196078431372549,0,,,,,,2.475,,,
75-029-9003,Sourdough Bread,Bakery,61-917-4271,Eadel,34,42,86,4.0,2024-05-16,2024-10-07,2024-04-01,19180 Hagan Parkway,28,23,Discontinued,191,0.7906976744186046,0,,,,,,2.2,,,
74-587-2065,Pear,Fruits & Vegetables,33-141-1402,Gigaclub,29,20,85,4.5,2024-10-27,2025-02-20,2024-03-02,84642 Clarendon Point,31,31,Active,55,1.380952380952381,0,,,,,,2.475,,,
70-149-6756,Heavy Cream,Dairy,97-150-9199,Skynoodle,14,99,97,4.2,2024-04-21,2025-01-06,2024-06-26,6 Messerschmidt Place,28,45,Discontinued,100,0.14,0,,,,,,2.3100000000000005,,,
29-896-7926,White Rice,Grains & Pulses,86-400-4155,Centidel,20,20,56,1.8,2025-01-06,2024-06-01,2024-05-06,80930 Briar Crest Point,62,69,Backordered,319,0.9523809523809523,1,,,,,,0.9900000000000001,,,
54-822-9009,Cauliflower,Grains & Pulses,23-197-9965,Shufflester,40,38,32,3.2,2024-10-25,2024-06-08,2025-01-03,64389 Arkansas Alley,21,45,Backordered,312,1.0256410256410255,1,,,,,,1.7600000000000002,,,
84-075-7647,Canola Oil,Oils & Fats,95-889-8592,Mydeo,91,82,58,2.3,2024-04-27,2024-10-21,2025-02-22,51 7th Court,43,45,Discontinued,177,1.0963855421686748,0,,,,,,1.265,,,
88-602-8210,Avocado Oil,Oils & Fats,26-411-9126,Skajo,99,96,39,10.0,2024-06-22,2024-06-19,2024-09-28,042 Di Loreto Court,94,89,Backordered,301,1.0206185567010309,1,,,,,,5.5,,,
04-542-3863,Bread Flour,Grains & Pulses,55-952-9832,Eidel,34,46,45,1.5,2024-10-09,2024-12-11,2024-12-22,403 Loomis Way,49,25,Backordered,126,0.723404255319149,1,,,,,,0.8250000000000001,,,
57-613-5779,Gouda Cheese,Dairy,29-009-9132,Thoughtblab,100,21,64,7.0,2024-06-19,2024-03-11,2024-08-29,6 John Wall Plaza,20,13,Backordered,401,4.545454545454546,1,,,,,,3.8500000000000005,,,
90-737-0044,Black Rice,Grains & Pulses,39-339-3869,Bubblemix,79,98,97,6.0,2024-12-10,2025-01-17,2024-05-17,92321 Nelson Trail,26,21,Backordered,89,0.797979797979798,1,,,,,,3.3000000000000003,,,
28-956-1320,Greek Yogurt,Dairy,01-445-8931,Thoughtblab,62,2,98,3.0,2024-05-23,2024-10-18,2024-09-05,95 Onsgard Way,50,11,Discontinued,180,20.666666666666668,0,,,,,,1.6500000000000001,,,
87-791-5803,Tuna,Seafood,89-843-0880,Meemm,25,44,96,18.0,2024-07-04,2024-03-09,2024-09-01,8 Fremont Circle,36,16,Active,403,0.5555555555555556,0,,,,,,9.9,,,
14-521-4167,Buttermilk,Dairy,68-609-1972,Vinder,47,2,76,2.5,2024-05-13,2024-06-29,2024-03-06,00847 Reindahl Place,48,36,Discontinued,291,15.666666666666666,0,,,,,,1.375,,,
51-572-5497,Orange,Fruits & Vegetables,43-035-3382,Kanoodle,15,44,88,3.0,2024-08-31,2025-02-13,2024-04-28,9516 Burrows Circle,56,12,Discontinued,62,0.3333333333333333,0,58.543771043771045,48.33401927394861,52.61784511784512,51.500674027818214,145.00205782184582,1.6500000000000001,84.97611214590006,60.02594567594576,77.33401927394861
28-840-6096,Pomegranate,Fruits & Vegetables,15-444-8224,Flipopia,19,65,48,6.0,2024-09-09,2025-02-14,2024-09-12,92655 Pond Park,59,53,Discontinued,61,0.2878787878787879,0,58.543771043771045,54.57346540340694,52.61784511784512,48.778626908166046,327.44079242044165,3.3000000000000003,160.96946879694798,166.47132362349367,100.57346540340694
44-538-3366,Tuna,Seafood,33-898-6242,Realbridge,58,77,96,18.0,2024-09-11,2024-04-17,2024-03-30,46 Cardinal Way,25,17,Discontinued,364,0.7435897435897436,0,,,,,,9.9,,,
51-459-5630,Sour Cream,Dairy,29-567-3732,Skyvu,11,30,4,4.0,2024-08-02,2024-09-29,2024-12-14,805 Center Parkway,84,4,Active,199,0.3548387096774194,0,58.543771043771045,59.6272031020762,52.61784511784512,64.9310790771692,238.5088124083048,2.2,142.84837396977227,95.66043843853254,78.62720310207621
02-655-3240,Rice Flour,Grains & Pulses,95-200-1972,Jabberstorm,99,44,52,2.0,2024-10-25,2024-05-21,2024-06-20,6738 Tennyson Road,36,2,Discontinued,330,2.2,0,,,,,,1.1,,,
42-887-6557,Long Grain Rice,Grains & Pulses,49-092-2735,Geba,26,82,19,1.5,2024-09-23,2024-07-10,2024-03-30,61224 Northridge Avenue,76,88,Active,280,0.3132530120481928,0,58.543771043771045,66.8856550063761,52.61784511784512,51.21353321846052,100.32848250956414,0.8250000000000001,42.251164905229935,58.077317604334205,122.8856550063761
96-316-7600,Bell Pepper,Fruits & Vegetables,76-671-7104,Linklinks,70,31,55,4.5,2024-07-31,2024-07-27,2024-07-07,6 Swallow Crossing,23,80,Discontinued,263,2.1875,0,,,,,,2.475,,,
58-063-8633,Bell Pepper,Fruits & Vegetables,21-932-5200,Skimia,50,3,88,4.5,2024-07-21,2024-06-30,2024-09-22,33424 Express Avenue,69,73,Discontinued,290,12.5,0,,,,,,2.475,,,
43-703-9939,Pineapple,Fruits & Vegetables,69-928-4929,Bubblemix,55,91,35,3.5,2024-05-08,2024-05-22,2025-02-17,4 Sundown Place,81,19,Active,329,0.5978260869565217,0,,,,,,1.9250000000000003,,,
88-069-5486,Cod,Seafood,95-878-1614,Buzzshare,31,87,19,8.0,2024-05-23,2024-07-13,2024-05-01,01330 Sheridan Way,41,10,Active,277,0.3522727272727273,0,,,,,,4.4,,,
74-845-3299,Green Tea,Beverages,21-792-1000,Oyoyo,63,92,26,8.0,2024-08-18,2025-02-12,2024-04-29,2 Petterle Road,93,99,Active,63,0.6774193548387096,0,,,,,,4.4,,,
81-605-6246,Sardines,Seafood,62-086-0407,Shufflester,73,31,49,6.0,2025-01-26,2024-03-02,2024-03-06,65721 Caliangt Crossing,22,47,Discontinued,410,2.28125,0,,,,,,3.3000000000000003,,,
73-561-2867,Sourdough Bread,Bakery,60-386-5077,Eayo,12,86,98,4.0,2024-10-10,2024-06-29,2024-09-29,7444 Saint Paul Circle,75,86,Discontinued,291,0.13793103448275862,0,,,,,,2.2,,,
19-967-0632,Short Grain Rice,Grains & Pulses,90-445-1753,Yombu,53,86,54,3.0,2024-08-14,2025-02-04,2024-11-06,6990 Kings Place,44,3,Discontinued,71,0.6091954022988506,0,,,,,,1.6500000000000001,,,
23-070-2433,Powdered Sugar,Grains & Pulses,82-235-9317,Meeveo,68,7,37,2.5,2024-08-08,2024-04-11,2024-12-28,836 Brown Alley,69,1,Discontinued,370,8.5,0,,,,,,1.375,,,
27-262-2437,Swiss Cheese,Dairy,05-181-2682,Skidoo,80,9,29,8.1,2024-08-26,2024-11-20,2024-10-09,739 Swallow Road,54,62,Active,147,8.0,0,,,,,,4.455,,,
39-479-5147,Tuna,Seafood,02-156-7270,Meedoo,92,68,79,18.0,2024-12-24,2024-08-18,2024-04-04,14 Talmadge Park,40,57,Discontinued,241,1.3333333333333333,0,,,,,,9.9,,,
71-085-4290,Cucumber,Fruits & Vegetables,26-593-3478,Eire,31,98,72,1.8,2024-08-26,2024-10-07,2024-12-04,2 Basil Street,91,29,Active,191,0.31313131313131315,0,,,,,,0.9900000000000001,,,
48-957-6116,Eggplant,Fruits & Vegetables,34-334-6888,Topicstorm,31,44,9,3.0,2024-05-30,2024-05-16,2024-08-05,938 Hanover Point,46,9,Discontinued,335,0.6888888888888889,0,,,,,,1.6500000000000001,,,
83-917-7384,Garlic,Fruits & Vegetables,84-923-5086,Tavu,76,97,20,7.0,2024-03-27,2024-08-24,2024-05-11,3 Ilene Terrace,52,82,Discontinued,235,0.7755102040816326,0,,,,,,3.8500000000000005,,,
26-031-8070,Vegetable Oil,Oils & Fats,11-096-4003,Trudeo,57,99,23,2.0,2024-07-25,2024-05-25,2024-04-19,5414 Linden Point,89,21,Backordered,326,0.57,1,,,,,,1.1,,,
03-149-9760,Whipped Cream,Dairy,08-141-2402,Yotz,92,99,93,4.0,2025-02-19,2024-07-13,2024-03-26,554 Eliot Point,43,90,Discontinued,277,0.92,0,,,,,,2.2,,,
53-680-5293,Cheddar Cheese,Dairy,47-732-4446,Demizz,88,74,97,9.0,2024-05-28,2024-05-31,2024-08-24,97687 Mendota Terrace,79,5,Active,320,1.1733333333333333,0,58.543771043771045,55.697738493701785,52.61784511784512,55.28286255330318,501.27964644331604,4.95,273.65016963885074,227.6294768044653,41.697738493701785
49-861-7823,Coconut,Fruits & Vegetables,22-152-0111,Skippad,99,8,27,5.0,2024-07-16,2024-07-13,2024-08-10,26 Graceland Circle,41,50,Discontinued,277,11.0,0,,,,,,2.75,,,
24-364-3341,Egg (Turkey),Dairy,13-290-8513,Topiclounge,44,84,63,2.5,2024-07-29,2024-04-11,2024-09-25,120 Gale Circle,51,67,Discontinued,370,0.5176470588235295,0,,,,,,1.375,,,
80-374-5711,Herbal Tea,Beverages,77-566-9826,Browsecat,48,77,81,31.0,2025-01-28,2024-10-05,2024-12-07,13 Bluejay Way,70,74,Backordered,193,0.6153846153846154,1,,,,,,17.05,,,
76-325-9093,Sesame Oil,Oils & Fats,67-922-3399,Feedbug,27,92,56,6.5,2024-04-18,2024-10-19,2024-12-18,01471 Burrows Lane,29,32,Discontinued,179,0.2903225806451613,0,,,,,,3.575,,,
30-429-2162,Black Rice,Grains & Pulses,05-100-7102,Npath,34,96,76,6.15,2024-10-03,2024-12-06,2025-01-15,6382 Anniversary Pass,90,34,Discontinued,131,0.35051546391752575,0,,,,,,3.3825000000000003,,,
53-446-8243,Orange,Fruits & Vegetables,51-666-7174,Skipfire,41,94,4,3.0,2025-02-04,2024-07-26,2024-04-23,757 Grasskamp Drive,88,92,Discontinued,264,0.43157894736842106,0,,,,,,1.6500000000000001,,,
67-473-7093,Black Tea,Beverages,92-830-6986,Topicstorm,56,12,85,5.0,2024-12-10,2024-03-20,2024-04-19,87417 Forest Pass,52,46,Active,392,4.3076923076923075,0,58.543771043771045,49.23000209308414,52.61784511784512,59.9366030862837,246.15001046542068,2.75,164.82565848728018,81.3243519781405,5.230002093084138
98-235-2711,Asparagus,Fruits & Vegetables,23-052-4744,Devpoint,22,40,7,5.0,2024-09-12,2024-12-31,2025-01-26,5 Transport Pass,98,60,Active,106,0.5365853658536586,0,,,,,,2.75,,,
07-219-8017,Palm Oil,Oils & Fats,95-148-9287,Skibox,40,2,58,1.8,2024-10-31,2024-08-13,2024-11-08,357 High Crossing Parkway,71,10,Active,246,13.333333333333334,0,,,,,,0.9900000000000001,,,
97-040-3822,Swiss Cheese,Dairy,78-459-1417,Gevee,50,99,73,8.0,2024-05-12,2024-08-23,2024-05-17,42 Clemons Terrace,42,1,Backordered,236,0.5,1,58.543771043771045,59.61293887478324,52.61784511784512,72.56722021620952,476.9035109982659,4.4,319.2957689513219,157.607742046944,108.61293887478324
10-002-6494,Mango,Fruits & Vegetables,47-509-7282,Meevee,89,92,62,4.8,2024-03-02,2024-07-08,2024-11-11,48 Vahlen Place,46,11,Backordered,282,0.956989247311828,1,,,,,,2.64,,,
12-998-3882,Egg (Turkey),Dairy,06-151-9076,Bluezoom,76,54,76,2.5,2024-10-01,2024-08-17,2024-05-26,94862 Beilfuss Terrace,69,27,Backordered,242,1.3818181818181818,1,,,,,,1.375,,,
31-746-4951,Whole Wheat Flour,Grains & Pulses,70-212-0990,Gigaclub,67,60,21,2.75,2024-04-03,2024-05-20,2024-09-06,759 Waywood Court,30,6,Active,331,1.098360655737705,0,,,,,,1.5125000000000002,,,
87-097-5691,Robusta Coffee,Beverages,26-213-7885,Photofeed,62,78,97,10.0,2024-04-08,2024-08-29,2024-03-26,236 Gateway Lane,62,97,Discontinued,230,0.7848101265822784,0,,,,,,5.5,,,
34-075-0371,Watermelon,Fruits & Vegetables,32-771-2617,Latz,75,10,68,3.0,2024-09-11,2025-01-10,2024-12-03,0039 Shelley Place,90,42,Active,96,6.818181818181818,0,,,,,,1.6500000000000001,,,
40-810-9261,Green Coffee,Beverages,56-554-1762,Cogibox,75,47,33,12.5,2024-06-26,2024-12-09,2024-05-23,3 Raven Court,33,12,Discontinued,128,1.5625,0,58.543771043771045,53.75712224702336,52.61784511784512,52.305814213256745,671.964028087792,6.875000000000001,359.6024727161402,312.36155537165183,25.75712224702336
46-931-6897,Cream,Dairy,22-946-8052,Meevee,29,32,26,2.5,2024-09-21,2024-06-15,2024-09-15,44 Kensington Road,64,85,Discontinued,305,0.8787878787878788,0,,,,,,1.375,,,
58-182-6781,Oatmeal Biscuit,Bakery,75-328-1709,Pixope,34,55,22,5.0,2024-10-11,2024-06-29,2024-11-15,86 Maryland Junction,77,85,Active,291,0.6071428571428571,0,,,,,,2.75,,,
06-706-6490,Green Tea,Beverages,85-670-6379,Tanoodle,15,66,85,8.0,2024-10-18,2024-07-03,2024-03-15,443 Browning Terrace,60,40,Backordered,287,0.22388059701492538,1,,,,,,4.4,,,
47-578-4161,Anchovies,Seafood,96-001-5429,Jaxspan,88,56,81,10.0,2024-05-10,2024-03-10,2024-09-14,5 Forest Run Way,98,86,Discontinued,402,1.543859649122807,0,,,,,,5.5,,,
18-199-5799,Cheddar Cheese,Dairy,76-870-2139,Jayo,40,81,40,9.0,2024-10-09,2024-04-28,2024-10-30,87784 Blaine Way,40,48,Backordered,353,0.4878048780487805,1,,,,,,4.95,,,
00-357-2313,Avocado Oil,Oils & Fats,93-619-6639,Quamba,10,86,23,10.0,2024-06-29,2024-11-26,2024-12-13,0 Oxford Crossing,24,52,Backordered,141,0.11494252873563218,1,,,,,,5.5,,,
83-704-6367,Arabica Coffee,Beverages,41-628-8713,Feedmix,21,87,12,21.0,2024-11-17,2024-09-02,2024-09-07,298 Corry Plaza,20,38,Discontinued,226,0.23863636363636365,0,,,,,,11.55,,,
01-144-5960,Trout,Seafood,80-848-7493,Zazio,75,25,99,12.0,2024-10-20,2024-05-29,2024-07-13,52105 Mandrake Place,89,42,Active,322,2.8846153846153846,0,,,,,,6.6000000000000005,,,
96-774-0457,Cod,Seafood,71-991-5737,Izio,56,50,80,8.0,2025-02-24,2024-03-12,2024-10-22,7369 Thackeray Drive,99,5,Discontinued,400,1.0980392156862746,0,,,,,,4.4,,,
24-310-9184,Rye Bread,Bakery,69-378-2045,Brainlounge,69,65,91,3.0,2024-07-05,2024-07-26,2024-04-08,6 Haas Circle,98,50,Backordered,264,1.0454545454545454,1,58.543771043771045,52.638543049469774,52.61784511784512,48.604009184057794,157.91562914840932,1.6500000000000001,80.19661515369536,77.71901399471396,48.638543049469774
10-255-8579,Basmati Rice,Grains & Pulses,29-112-1577,Trilia,56,53,77,4.5,2024-07-12,2024-07-24,2025-01-28,1959 Marcy Center,69,69,Active,266,1.037037037037037,0,,,,,,2.475,,,
38-417-4656,White Sugar,Grains & Pulses,57-202-5756,Dazzlesphere,24,69,2,2.0,2024-10-05,2024-04-13,2024-12-23,1309 Elka Junction,20,20,Backordered,368,0.34285714285714286,1,,,,,,1.1,,,
53-080-8252,Sourdough Bread,Bakery,73-744-7022,Thoughtstorm,30,85,21,4.5,2024-12-19,2024-09-24,2024-11-20,2 Grayhawk Junction,32,83,Discontinued,204,0.3488372093023256,0,,,,,,2.475,,,
14-681-7035,White Tea,Beverages,01-308-0960,Voolith,36,90,57,25.0,2024-12-11,2024-08-07,2024-05-18,95261 Morningstar Way,35,68,Backordered,252,0.3956043956043956,1,,,,,,13.750000000000002,,,
96-503-7712,White Bread,Bakery,97-325-5889,Twitterbridge,93,76,82,2.5,2024-05-25,2024-07-28,2025-01-19,84148 Prairie Rose Center,76,51,Backordered,262,1.2077922077922079,1,,,,,,1.375,,,
98-064-4465,Mozzarella Cheese,Dairy,93-719-9817,Feedfire,96,38,17,7.0,2024-04-19,2024-10-01,2024-11-11,109 Twin Pines Avenue,72,84,Active,197,2.4615384615384617,0,,,,,,3.8500000000000005,,,
84-198-7276,Peanut Oil,Oils & Fats,34-158-6684,Eidel,60,88,65,4.0,2024-08-29,2025-01-16,2024-06-15,6 Harbort Hill,94,15,Active,90,0.6741573033707865,0,,,,,,2.2,,,
18-278-2383,Gouda Cheese,Dairy,73-210-4267,Skimia,97,77,13,7.0,2024-11-11,2024-09-15,2024-07-02,96 American Center,43,40,Backordered,213,1.2435897435897436,1,,,,,,3.8500000000000005,,,
20-054-3716,Chocolate Biscuit,Bakery,49-591-1019,JumpXS,11,6,100,5.0,2024-03-05,2024-09-16,2024-02-25,39 Lakewood Gardens Center,88,24,Discontinued,212,1.5714285714285714,0,,,,,,2.75,,,
63-822-5278,Pomegranate,Fruits & Vegetables,27-636-1606,Kamba,14,66,1,6.0,2024-08-13,2024-12-13,2024-02-27,5900 Vahlen Avenue,86,15,Backordered,124,0.208955223880597,1,,,,,,3.3000000000000003,,,
01-439-6231,Sunflower Oil,Oils & Fats,08-490-1714,Skidoo,88,100,17,2.5,2024-12-11,2024-10-28,2024-12-09,8 Spaight Circle,25,28,Discontinued,170,0.8712871287128713,0,,,,,,1.375,,,
06-690-2335,Jasmine Rice,Grains & Pulses,66-317-4895,Jabbertype,24,15,6,4.75,2025-02-22,2024-06-16,2024-05-07,5 Linden Terrace,35,4,Discontinued,304,1.5,0,,,,,,2.6125000000000003,,,
47-554-5780,Haddock,Seafood,62-979-5038,Babbleopia,93,62,65,9.0,2024-06-09,2024-06-22,2024-04-17,1 Westport Crossing,78,87,Active,298,1.4761904761904763,0,,,,,,4.95,,,
70-587-1204,Black Rice,Grains & Pulses,41-399-9203,Reallinks,68,68,97,6.0,2024-07-08,2024-07-15,2024-06-23,2446 Anhalt Way,37,31,Discontinued,275,0.9855072463768116,0,58.543771043771045,54.46048015470092,52.61784511784512,48.53575090835129,326.7628809282055,3.3000000000000003,160.16797799755926,166.59490293064624,54.46048015470092
97-710-2449,Rye Bread,Bakery,39-676-9308,Tanoodle,28,94,80,2.8,2024-05-23,2025-01-23,2024-06-19,0 Miller Pass,31,1,Backordered,83,0.29473684210526313,1,58.543771043771045,57.51483094764289,52.61784511784512,67.08247405954964,161.0415266534001,1.54,103.30701005170644,57.734516601693656,123.51483094764289
51-462-0747,Lime,Fruits & Vegetables,40-417-9838,Vinder,21,30,32,2.0,2025-01-22,2025-02-07,2024-03-10,453 Dryden Park,43,54,Backordered,68,0.6774193548387096,1,,,,,,1.1,,,
90-492-0564,Pomegranate,Fruits & Vegetables,18-085-1667,Shuffledrive,92,96,56,6.0,2024-11-18,2024-06-25,2024-07-20,54 Pawling Crossing,32,22,Discontinued,295,0.9484536082474226,0,,,,,,3.3000000000000003,,,
63-956-0739,Robusta Coffee,Beverages,17-123-1252,Jetwire,68,12,42,10.0,2024-12-05,2025-02-21,2024-12-22,6808 Chinook Parkway,39,6,Backordered,54,5.230769230769231,1,,,,,,5.5,,,
30-832-5429,Multigrain Bread,Bakery,41-800-2842,Topicshots,46,43,46,3.5,2025-01-10,2024-10-05,2024-09-17,894 Kingsford Road,68,59,Backordered,193,1.0454545454545454,1,,,,,,1.9250000000000003,,,
38-822-8005,Cucumber,Fruits & Vegetables,45-886-1540,Innojam,47,20,65,1.75,2025-01-19,2025-01-12,2024-03-31,6 Stang Hill,49,19,Backordered,94,2.238095238095238,1,,,,,,0.9625000000000001,,,
73-118-1117,Olive Oil,Oils & Fats,55-557-8544,Layo,52,88,55,6.0,2024-05-27,2024-05-05,2024-11-13,482 Green Center,100,46,Discontinued,346,0.5842696629213483,0,,,,,,3.3000000000000003,,,
60-285-3783,Mushrooms,Fruits & Vegetables,58-827-9061,Youfeed,51,62,95,6.0,2024-04-07,2024-03-28,2025-01-15,37973 Parkside Junction,52,21,Active,384,0.8095238095238095,0,,,,,,3.3000000000000003,,,
00-215-7434,Egg (Goose),Dairy,85-272-3969,Quatz,14,63,74,2.5,2024-04-28,2025-02-19,2024-11-28,389 Ridgeway Park,59,63,Backordered,56,0.21875,1,,,,,,1.375,,,
68-734-1585,Greek Yogurt,Fruits & Vegetables,54-537-5633,Meeveo,62,44,11,51.17,2025-01-08,2024-04-16,2024-07-13,3 Hagan Drive,92,37,Discontinued,365,1.3777777777777778,0,,,,,,28.143500000000003,,,
08-703-1382,Peach,Fruits & Vegetables,29-975-3449,Wikizz,40,53,7,4.0,2025-02-21,2024-03-06,2024-06-21,082 Clove Plaza,70,20,Backordered,406,0.7407407407407407,1,58.543771043771045,59.671713813880636,52.61784511784512,62.52773032459036,238.68685525552254,2.2,137.5610067140988,101.12584854142375,72.67171381388064
65-282-0419,White Tea,Beverages,85-932-1011,Feedbug,50,100,91,25.5,2024-12-28,2024-07-17,2024-12-05,509 Waywood Center,29,31,Active,273,0.49504950495049505,0,58.543771043771045,56.2929170437551,52.61784511784512,55.87991166628987,1435.469384615755,14.025,783.7157611197155,651.7536234960395,106.2929170437551
62-777-6010,Sushi Rice,Grains & Pulses,40-914-7156,Katz,77,20,37,4.25,2024-07-03,2024-03-06,2024-11-05,5743 Superior Place,42,19,Backordered,406,3.6666666666666665,1,,,,,,2.3375000000000004,,,
87-675-1506,Strawberries,Fruits & Vegetables,21-697-8128,Skalith,31,89,7,5.9,2024-08-26,2024-12-07,2024-05-21,60241 Portage Point,46,54,Discontinued,130,0.34444444444444444,0,,,,,,3.2450000000000006,,,
67-027-7269,Mushrooms,Fruits & Vegetables,50-050-5707,Twitterbeat,35,19,30,6.5,2025-01-06,2024-11-30,2024-11-09,615 Mayer Drive,88,6,Backordered,137,1.75,1,58.543771043771045,59.29613241486677,52.61784511784512,66.2076811032855,385.42486069663397,3.575,236.69245994424566,148.73240075238832,43.29613241486677
72-066-4597,Broccoli,Fruits & Vegetables,97-994-0773,Zoovu,31,54,52,4.0,2025-02-20,2024-12-08,2024-12-13,03 Fisk Alley,69,77,Active,129,0.5636363636363636,0,,,,,,2.2,,,
31-627-6025,White Bread,Bakery,17-084-8551,Ozu,56,62,64,2.5,2024-08-22,2024-09-03,2025-01-20,44638 Corscot Lane,56,73,Backordered,225,0.8888888888888888,1,,,,,,1.375,,,
09-286-8107,Greek Yogurt,Dairy,90-727-4816,Skyndu,90,62,54,3.0,2025-01-20,2024-09-07,2024-12-15,75 Bunting Junction,70,83,Discontinued,221,1.4285714285714286,0,,,,,,1.6500000000000001,,,
77-013-1553,Canola Oil,Oils & Fats,42-252-5861,Yodo,79,31,66,2.3,2024-04-10,2024-10-13,2024-08-20,48788 Chinook Place,92,13,Discontinued,185,2.46875,0,,,,,,1.265,,,
15-762-1058,Lime,Fruits & Vegetables,32-914-1424,Tazz,29,83,91,2.0,2024-11-29,2025-02-07,2025-01-04,083 Mccormick Park,81,53,Backordered,68,0.34523809523809523,1,58.543771043771045,50.298117674349754,52.61784511784512,48.58798390925049,100.59623534869951,1.1,53.44678230017554,47.14945304852397,104.29811767434975
